Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z
CAL	CAL	CAL	CAL
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)
2860061,584	-8,178	-1,040	-4,366
2860066,467	-8,238	-1,079	-4,386
2860071,350	-8,178	-0,901	-4,436
2860076,233	-8,228	-0,782	-4,624
2860081,116	-8,158	-0,851	-4,277
2860085,999	-8,050	-1,139	-4,446
2860090,881	-8,000	-0,950	-4,416
2860095,764	-8,198	-0,960	-4,406
2860100,647	-8,059	-0,921	-4,337
2860105,530	-8,188	-1,000	-4,347
2860110,413	-8,139	-0,960	-4,455
2860115,295	-8,050	-0,980	-4,426
2860120,178	-7,950	-1,020	-4,238
2860125,061	-8,168	-0,911	-4,099
2860129,944	-7,941	-1,248	-4,267
2860134,827	-8,089	-0,980	-4,129
2860139,709	-8,178	-0,980	-4,059
2860144,592	-8,366	-0,832	-4,495
2860149,475	-8,099	-1,178	-4,317
2860154,358	-8,109	-0,614	-3,842
2860159,241	-8,030	-0,446	-4,297
2860164,124	-7,941	-0,861	-4,277
2860169,006	-8,059	-0,990	-4,663
2860173,889	-7,881	-1,109	-3,465
2860178,772	-8,129	-1,040	-4,624
2860183,655	-8,050	-1,040	-4,901
2860188,538	-8,129	-1,218	-4,089
2860193,420	-8,158	-0,871	-4,337
2860198,303	-8,139	-0,901	-4,703
2860203,186	-8,079	-0,802	-4,337
2860208,069	-8,277	-0,842	-4,050
2860212,952	-8,040	-1,010	-4,119
2860217,834	-8,099	-0,911	-3,624
2860222,717	-8,228	-0,792	-4,455
2860227,600	-8,238	-1,099	-3,842
2860232,483	-8,059	-1,158	-4,010
2860237,366	-8,089	-1,050	-4,624
2860242,249	-8,158	-0,802	-4,545
2860247,131	-8,129	-1,040	-5,574
2860252,014	-8,099	-1,079	-4,980
2860256,897	-8,267	-0,762	-3,931
2860261,780	-8,446	-0,832	-4,515
2860266,663	-7,832	-0,990	-4,119
2860271,545	-7,901	-1,040	-4,545
2860276,428	-8,238	-1,000	-5,040
2860281,311	-8,079	-0,970	-4,634
2860286,194	-8,149	-0,990	-4,416
2860291,077	-8,149	-0,980	-4,089
2860295,959	-8,168	-1,267	-4,406
2860300,842	-8,109	-0,931	-4,406
2860305,725	-8,119	-0,792	-4,109
2860310,608	-8,079	-0,723	-3,792
2860315,491	-8,158	-0,901	-3,743
2860320,374	-8,079	-1,208	-4,168
2860325,256	-7,990	-1,030	-4,446
2860330,139	-8,178	-1,050	-4,307
2860335,022	-8,287	-1,109	-4,059
2860339,905	-8,050	-1,089	-4,010
2860344,788	-7,950	-1,059	-4,010
2860349,670	-8,119	-0,970	-4,069
2860354,553	-8,089	-1,020	-3,921
2860359,436	-8,069	-1,000	-4,040
2860364,319	-8,059	-0,891	-3,842
2860369,202	-8,149	-0,990	-4,069
2860374,084	-8,030	-0,921	-4,059
2860378,967	-9,931	3,436	4,119
2860383,850	-7,673	-2,446	-3,990
2860388,733	-7,376	-2,178	-5,337
2860393,616	-8,089	-1,059	-5,010
2860398,499	-8,040	-1,495	-5,168
2860403,381	-8,000	-1,099	-3,733
2860408,264	-8,069	-0,980	-3,723
2860413,147	-7,832	-1,059	-2,990
2860418,030	-8,208	-1,139	-4,129
2860422,913	-7,980	-0,941	-3,891
2860427,795	-8,000	-1,149	-3,911
2860432,678	-8,040	-1,158	-3,693
2860437,561	-8,079	-1,020	-3,822
2860442,444	-8,040	-1,059	-3,891
2860447,327	-8,129	-0,941	-3,802
2860452,209	-8,089	-0,931	-3,733
2860457,092	-8,089	-1,139	-3,931
2860461,975	-8,099	-1,040	-3,782
2860466,858	-8,030	-1,059	-3,743
2860471,741	-8,050	-0,931	-3,871
2860476,624	-8,030	-1,099	-3,812
2860481,506	-8,069	-1,139	-3,970
2860486,389	-8,129	-0,960	-3,782
2860491,272	-8,208	-0,960	-3,881
2860496,155	-8,149	-1,089	-3,772
2860501,038	-8,059	-1,149	-3,921
2860505,920	-8,099	-1,010	-3,941
2860510,803	-8,168	-1,000	-3,822
2860515,686	-8,129	-1,010	-3,822
2860520,569	-8,178	-1,059	-3,782
2860525,452	-8,059	-1,010	-3,960
2860530,334	-7,980	-1,089	-4,010
2860535,217	-8,000	-1,059	-3,871
2860540,100	-8,030	-0,822	-3,703
2860544,983	-7,980	-1,089	-3,802
2860549,866	-8,109	-1,079	-3,802
2860554,749	-8,040	-1,010	-3,693
2860559,631	-8,109	-1,000	-3,832
2860564,514	-7,980	-0,861	-3,812
2860569,397	-8,198	-0,861	-3,683
2860574,280	-8,069	-1,040	-3,861
2860579,163	-8,139	-0,891	-3,792
2860584,045	-8,020	-1,040	-3,832
2860588,928	-8,139	-1,030	-3,842
2860593,811	-8,099	-1,000	-3,693
2860598,694	-8,218	-1,030	-3,891
2860603,577	-8,188	-1,030	-3,871
2860608,459	-8,099	-1,050	-3,812
2860613,342	-8,040	-1,089	-3,743
2860618,225	-8,069	-1,089	-3,960
2860623,108	-8,079	-1,020	-3,931
2860627,991	-8,218	-1,119	-3,733
2860632,874	-8,069	-1,158	-3,802
2860637,756	-8,228	-1,030	-3,733
2860642,639	-8,089	-1,099	-3,851
2860647,522	-8,069	-0,980	-3,970
2860652,405	-8,188	-0,990	-3,931
2860657,288	-8,109	-1,089	-3,941
2860662,170	-8,109	-1,248	-3,921
2860667,053	-8,198	-1,129	-3,842
2860671,936	-8,218	-0,941	-3,851
2860676,819	-8,267	-0,990	-3,970
2860681,702	-8,040	-0,941	-3,733
2860686,584	-8,149	-1,030	-3,871
2860691,467	-8,089	-1,000	-3,931
2860696,350	-8,149	-1,020	-3,851
2860701,233	-8,139	-0,851	-4,030
2860706,116	-8,129	-0,970	-3,782
2860710,999	-8,119	-0,960	-3,842
2860715,881	-8,119	-0,941	-3,752
2860720,764	-8,158	-1,020	-3,911
2860725,647	-8,129	-0,881	-3,822
2860730,530	-8,089	-0,990	-3,772
2860735,413	-8,089	-1,109	-3,792
2860740,295	-8,059	-1,020	-3,802
2860745,178	-8,208	-1,109	-3,822
2860750,061	-7,960	-1,089	-4,020
2860754,944	-8,050	-1,000	-3,822
2860759,827	-8,149	-0,851	-3,772
2860764,709	-8,059	-0,950	-3,842
2860769,592	-8,059	-1,040	-4,317
2860774,475	-7,990	-0,980	-3,822
2860779,358	-8,168	-1,059	-3,921
2860784,241	-7,881	-0,832	-3,673
2860789,124	-8,010	-0,931	-3,851
2860794,006	-8,119	-1,030	-3,792
2860798,889	-7,970	-1,208	-3,297
2860803,772	-8,050	-1,040	-3,762
2860808,655	-8,158	-1,030	-3,822
2860813,538	-8,178	-0,921	-3,832
2860818,420	-8,059	-1,020	-3,634
2860823,303	-8,158	-1,089	-3,822
2860828,186	-8,020	-1,109	-3,802
2860833,069	-8,129	-1,000	-3,881
2860837,952	-8,030	-1,109	-3,960
2860842,834	-8,059	-1,020	-3,752
2860847,717	-8,040	-1,050	-4,040
2860852,600	-8,059	-0,980	-3,683
2860857,483	-8,059	-1,050	-3,673
2860862,366	-8,139	-1,059	-3,881
2860867,249	-8,119	-1,050	-3,713
2860872,131	-8,178	-0,990	-3,782
2860877,014	-7,931	-0,980	-3,911
2860881,897	-8,010	-1,129	-3,782
2860886,780	-8,139	-0,990	-3,970
2860891,663	-8,030	-1,030	-3,802
2860896,545	-8,040	-0,980	-4,020
2860901,428	-8,030	-1,129	-3,921
2860906,311	-8,149	-0,861	-3,822
2860911,194	-8,079	-0,901	-3,871
2860916,077	-8,089	-1,079	-3,901
2860920,959	-8,010	-1,119	-3,762
2860925,842	-8,069	-0,901	-3,752
2860930,725	-7,950	-0,960	-3,772
2860935,608	-8,059	-1,040	-3,881
2860940,491	-8,079	-1,168	-3,822
2860945,374	-8,079	-0,990	-3,881
2860950,256	-8,158	-0,990	-3,792
2860955,139	-8,139	-1,168	-3,782
2860960,022	-8,040	-1,000	-3,772
2860964,905	-8,059	-0,990	-3,901
2860969,788	-8,000	-1,089	-3,752
2860974,670	-8,000	-0,950	-3,733
2860979,553	-8,168	-1,069	-3,861
2860984,436	-7,990	-1,040	-3,782
2860989,319	-8,059	-0,921	-3,901
2860994,202	-8,158	-1,158	-3,733
2860999,084	-8,020	-1,119	-3,713
2861003,967	-7,990	-1,030	-3,723
2861008,850	-8,040	-0,970	-3,851
2861013,733	-8,168	-1,059	-3,792
2861018,616	-8,079	-0,911	-3,772
2861023,499	-8,040	-1,109	-3,842
2861028,381	-8,238	-1,139	-3,792
2861033,264	-8,139	-1,010	-3,851
2861038,147	-8,069	-1,089	-3,891
2861043,030	-8,000	-1,040	-3,832
2861047,913	-8,040	-0,941	-3,752
2861052,795	-8,178	-0,970	-3,594
2861057,678	-7,950	-0,891	-3,931
2861062,561	-7,921	-1,040	-3,772
2861067,444	-7,980	-1,000	-3,733
2861072,327	-8,168	-1,030	-3,871
2861077,209	-8,149	-0,980	-3,713
2861082,092	-8,248	-0,960	-3,772
2861086,975	-8,109	-1,069	-3,812
2861091,858	-8,089	-0,931	-3,871
2861096,741	-8,178	-1,059	-3,901
2861101,624	-8,050	-0,980	-3,792
2861106,506	-8,089	-0,931	-3,822
2861111,389	-8,129	-0,950	-3,871
2861116,272	-8,089	-1,059	-3,871
2861121,155	-8,139	-1,040	-3,723
2861126,038	-8,099	-1,040	-3,842
2861130,920	-8,119	-1,010	-3,743
2861135,803	-8,069	-1,079	-3,663
2861140,686	-7,980	-0,980	-3,792
2861145,569	-8,218	-1,069	-3,881
2861150,452	-8,287	-1,129	-3,842
2861155,334	-8,069	-0,980	-3,861
2861160,217	-8,149	-0,950	-3,782
2861165,100	-8,050	-0,970	-3,762
2861169,983	-8,099	-1,069	-3,723
2861174,866	-8,040	-0,941	-3,802
2861179,749	-8,089	-1,030	-3,871
2861184,631	-8,119	-0,990	-3,812
2861189,514	-8,050	-0,950	-3,743
2861194,397	-8,149	-0,980	-3,861
2861199,280	-8,158	-0,990	-3,822
2861204,163	-8,040	-1,059	-3,832
2861209,045	-8,099	-1,059	-3,703
2861213,928	-8,040	-0,941	-3,723
2861218,811	-8,178	-1,109	-3,752
2861223,694	-8,099	-0,960	-3,723
2861228,577	-8,119	-0,921	-3,743
2861233,459	-7,901	-0,980	-3,792
2861238,342	-8,020	-1,050	-3,851
2861243,225	-8,050	-1,129	-3,822
2861248,108	-8,168	-1,020	-3,782
2861252,991	-8,129	-1,050	-3,802
2861257,874	-8,069	-0,990	-3,871
2861262,756	-8,099	-1,069	-3,762
2861267,639	-7,950	-1,050	-3,861
2861272,522	-8,040	-1,010	-3,772
2861277,405	-7,970	-1,050	-3,891
2861282,288	-8,000	-1,139	-4,079
2861287,170	-8,139	-0,970	-3,545
2861292,053	-8,079	-0,901	-3,673
2861296,936	-8,178	-1,069	-3,901
2861301,819	-8,020	-1,020	-3,822
2861306,702	-8,228	-1,030	-3,792
2861311,584	-8,020	-1,109	-3,881
2861316,467	-8,030	-1,059	-3,713
2861321,350	-8,059	-1,020	-3,802
2861326,233	-8,020	-1,020	-3,941
2861331,116	-8,168	-1,020	-3,822
2861335,999	-8,000	-0,980	-3,792
2861340,881	-8,139	-1,089	-3,871
2861345,764	-8,099	-1,020	-3,762
2861350,647	-8,129	-1,119	-3,792
2861355,530	-8,158	-1,099	-3,891
2861360,413	-8,149	-0,970	-3,822
2861365,295	-8,188	-0,941	-3,723
2861370,178	-8,109	-0,802	-3,832
2861375,061	-8,376	-1,168	-3,505
2861379,944	-8,079	-1,030	-4,069
2861384,827	-8,069	-1,040	-3,743
2861389,709	-8,089	-0,950	-3,802
2861394,592	-8,129	-1,030	-3,683
2861399,475	-8,149	-0,881	-3,703
2861404,358	-8,069	-1,020	-3,644
2861409,241	-8,129	-0,832	-3,812
2861414,124	-8,267	-1,020	-3,782
2861419,006	-8,010	-1,069	-3,861
2861423,889	-7,545	-0,881	-3,861
2861428,772	-8,545	-1,238	-3,208
2861433,655	-7,782	-0,960	-3,990
2861438,538	-8,436	-0,703	-3,792
2861443,420	-7,911	-1,059	-3,802
2861448,303	-7,149	-0,980	-4,010
2861453,186	-7,941	-0,703	-4,327
2861458,069	-7,653	-0,743	-3,337
2861462,952	-7,891	-1,238	-4,010
2861467,834	-8,040	-1,139	-4,050
2861472,717	-8,089	-0,980	-3,802
2861477,600	-7,970	-0,980	-3,901
2861482,483	-8,040	-1,059	-3,871
2861487,366	-7,950	-1,010	-3,950
2861492,249	-8,149	-0,960	-3,802
2861497,131	-8,059	-1,040	-3,782
2861502,014	-8,109	-1,079	-3,733
2861506,897	-8,030	-0,911	-3,792
2861511,780	-8,050	-1,030	-3,782
2861516,663	-8,010	-1,000	-3,822
2861521,545	-8,089	-0,970	-3,743
2861526,428	-8,030	-1,069	-4,000
2861531,311	-8,109	-0,950	-3,772
2861536,194	-8,119	-1,040	-3,881
2861541,077	-8,069	-1,040	-3,861
2861545,959	-8,109	-0,980	-3,762
2861550,842	-8,129	-1,089	-3,733
2861555,725	-8,099	-0,911	-3,861
2861560,608	-8,099	-1,030	-3,762
2861565,491	-8,139	-1,040	-3,970
2861570,374	-8,030	-0,901	-3,881
2861575,256	-8,178	-1,099	-3,990
2861580,139	-8,109	-1,139	-3,673
2861585,022	-8,079	-1,099	-3,723
2861589,905	-8,267	-3,040	-4,475
2861594,788	-7,990	-0,188	-3,762
2861599,670	-8,030	-0,406	-3,713
2861604,553	-8,000	-1,099	-3,921
2861609,436	-8,000	-1,396	-3,891
2861614,319	-8,079	-1,277	-3,713
2861619,202	-8,119	-0,713	-4,040
2861624,084	-8,168	-1,079	-3,861
2861628,967	-8,079	-1,198	-3,782
2861633,850	-7,990	-1,079	-3,812
2861638,733	-7,960	-0,950	-3,792
2861643,616	-8,010	-0,901	-3,782
2861648,499	-8,020	-1,000	-3,931
2861653,381	-8,129	-1,158	-3,842
2861658,264	-8,099	-0,950	-3,931
2861663,147	-8,168	-1,000	-3,792
2861668,030	-8,050	-1,158	-3,871
2861672,913	-8,208	-1,069	-3,792
2861677,795	-8,040	-0,891	-3,881
2861682,678	-8,178	-0,941	-4,000
2861687,561	-8,099	-0,881	-3,941
2861692,444	-8,119	-1,050	-3,911
2861697,327	-8,069	-1,158	-3,624
2861702,209	-7,990	-1,099	-3,693
2861707,092	-7,960	-1,030	-3,733
2861711,975	-8,000	-0,842	-3,772
2861716,858	-7,931	-0,950	-3,990
2861721,741	-8,010	-0,901	-4,010
2861726,624	-8,149	-0,861	-4,010
2861731,506	-8,139	-0,911	-3,871
2861736,389	-8,139	-0,921	-3,752
2861741,272	-8,109	-1,089	-3,782
2861746,155	-8,050	-1,059	-3,782
2861751,038	-8,000	-1,099	-3,802
2861755,920	-8,069	-1,059	-3,851
2861760,803	-8,109	-0,980	-3,842
2861765,686	-8,069	-1,069	-3,891
2861770,569	-8,010	-1,040	-3,832
2861775,452	-8,010	-1,069	-3,871
2861780,334	-8,109	-0,990	-3,703
2861785,217	-8,168	-1,059	-3,723
2861790,100	-7,980	-0,990	-3,921
2861794,983	-8,188	-0,950	-3,822
2861799,866	-8,059	-1,099	-3,752
2861804,749	-8,020	-1,139	-3,792
2861809,631	-8,010	-1,040	-3,842
2861814,514	-8,366	-0,990	-3,871
2861819,397	-8,297	-1,010	-3,881
2861824,280	-8,079	-1,089	-3,980
2861829,163	-8,208	-0,980	-3,782
2861834,045	-8,079	-1,059	-3,822
2861838,928	-8,050	-0,970	-3,842
2861843,811	-8,109	-0,990	-3,881
2861848,694	-8,158	-0,960	-3,891
2861853,577	-8,000	-1,050	-3,812
2861858,459	-8,030	-1,050	-3,851
2861863,342	-8,089	-0,950	-3,752
2861868,225	-8,139	-1,059	-3,832
2861873,108	-7,950	-1,069	-3,743
2861877,991	-8,089	-1,030	-3,644
2861882,874	-8,059	-0,970	-3,752
2861887,756	-8,109	-1,079	-3,782
2861892,639	-8,030	-1,109	-3,911
2861897,522	-8,079	-1,020	-3,792
2861902,405	-8,050	-1,119	-3,772
2861907,288	-8,149	-1,030	-3,802
2861912,170	-8,069	-1,020	-3,881
2861917,053	-8,139	-1,059	-3,891
2861921,936	-8,139	-0,881	-3,822
2861926,819	-8,188	-1,030	-3,792
2861931,702	-8,020	-0,921	-3,792
2861936,584	-8,010	-1,020	-3,673
2861941,467	-8,000	-1,030	-3,743
2861946,350	-8,050	-1,010	-3,901
2861951,233	-8,139	-1,050	-3,564
2861956,116	-8,158	-1,099	-3,822
2861960,999	-8,040	-1,069	-3,842
2861965,881	-8,000	-0,980	-3,782
2861970,764	-8,099	-1,119	-3,921
2861975,647	-8,168	-1,020	-3,772
2861980,530	-8,149	-1,059	-3,802
2861985,413	-8,059	-0,970	-3,921
2861990,295	-8,198	-0,950	-3,792
2861995,178	-8,188	-1,079	-3,851
2862000,061	-8,465	-1,030	-3,119
2862004,944	-7,911	-1,257	-3,614
2862009,827	-8,089	-1,020	-3,931
2862014,709	-8,109	-1,099	-3,931
2862019,592	-8,248	-0,861	-3,891
2862024,475	-8,109	-0,980	-3,861
2862029,358	-8,050	-1,158	-3,812
2862034,241	-8,356	-0,950	-4,366
2862039,124	-8,158	-0,980	-3,921
2862044,006	-8,079	-1,069	-3,871
2862048,889	-8,099	-1,109	-4,149
2862053,772	-8,129	-1,069	-3,851
2862058,655	-8,040	-1,059	-3,723
2862063,538	-8,158	-0,931	-3,782
2862068,420	-7,990	-1,109	-3,851
2862073,303	-8,228	-1,139	-3,812
2862078,186	-8,099	-1,050	-3,871
2862083,069	-8,178	-0,990	-3,743
2862087,952	-8,089	-1,010	-3,881
2862092,834	-8,109	-1,030	-3,792
2862097,717	-8,129	-0,950	-3,842
2862102,600	-8,089	-1,059	-3,752
2862107,483	-8,040	-1,129	-3,842
2862112,366	-8,099	-0,980	-3,792
2862117,249	-7,960	-1,109	-3,782
2862122,131	-8,099	-0,891	-3,832
2862127,014	-8,149	-1,099	-3,792
2862131,897	-8,089	-0,960	-3,842
2862136,780	-8,050	-0,941	-3,891
2862141,663	-8,020	-1,119	-3,881
2862146,545	-8,099	-0,881	-3,782
2862151,428	-8,228	-1,000	-3,663
2862156,311	-8,149	-1,079	-3,792
2862161,194	-8,050	-0,970	-3,693
2862166,077	-8,099	-0,950	-3,851
2862170,959	-8,069	-1,069	-3,802
2862175,842	-8,059	-0,970	-3,941
2862180,725	-8,079	-0,822	-3,980
2862185,608	-8,089	-1,059	-4,020
2862190,491	-8,040	-0,970	-3,693
2862195,374	-8,040	-1,099	-3,861
2862200,256	-8,099	-1,010	-3,762
2862205,139	-8,020	-0,911	-3,990
2862210,022	-8,050	-1,059	-3,901
2862214,905	-8,218	-1,158	-3,832
2862219,788	-8,198	-0,970	-3,723
2862224,670	-8,040	-1,069	-3,663
2862229,553	-8,089	-1,059	-3,703
2862234,436	-8,030	-0,931	-3,832
2862239,319	-8,089	-0,921	-3,842
2862244,202	-8,129	-1,020	-3,931
2862249,084	-8,228	-1,099	-3,871
2862253,967	-8,040	-1,079	-3,941
2862258,850	-8,129	-1,099	-3,921
2862263,733	-8,050	-0,950	-3,921
2862268,616	-8,089	-1,050	-3,861
2862273,499	-8,109	-1,129	-3,792
2862278,381	-8,079	-1,069	-3,723
2862283,264	-7,990	-1,010	-3,931
2862288,147	-8,188	-0,980	-3,792
2862293,030	-8,050	-1,208	-3,901
2862297,913	-8,059	-1,010	-3,861
2862302,795	-8,198	-1,030	-3,822
2862307,678	-8,020	-1,000	-3,901
2862312,561	-8,218	-1,030	-3,842
2862317,444	-8,069	-0,891	-3,802
2862322,327	-8,178	-1,069	-3,881
2862327,209	-8,109	-1,050	-3,832
2862332,092	-8,139	-1,050	-3,871
2862336,975	-8,079	-1,030	-3,772
2862341,858	-8,079	-1,000	-3,931
2862346,741	-8,010	-1,050	-3,842
2862351,624	-8,119	-1,109	-3,752
2862356,506	-8,069	-0,792	-3,743
2862361,389	-8,109	-0,960	-3,673
2862366,272	-8,188	-0,950	-3,832
2862371,155	-8,050	-1,069	-3,842
2862376,038	-8,158	-1,059	-3,911
2862380,920	-8,069	-1,000	-3,822
2862385,803	-8,050	-1,030	-3,792
2862390,686	-8,119	-0,891	-3,832
2862395,569	-8,089	-0,970	-3,802
2862400,452	-8,020	-1,040	-3,782
2862405,334	-8,119	-1,010	-3,802
2862410,217	-8,119	-1,099	-3,812
2862415,100	-8,139	-1,030	-4,000
2862419,983	-8,168	-1,178	-3,911
2862424,866	-8,059	-1,040	-3,871
2862429,749	-8,000	-0,931	-4,020
2862434,631	-8,059	-1,010	-3,792
2862439,514	-8,079	-0,990	-3,802
2862444,397	-8,069	-0,921	-3,861
2862449,280	-8,168	-0,891	-3,851
2862454,163	-8,119	-1,099	-3,881
2862459,045	-8,168	-0,980	-3,713
2862463,928	-8,079	-1,020	-3,941
2862468,811	-8,030	-1,040	-3,812
2862473,694	-8,030	-1,000	-3,822
2862478,577	-8,079	-1,089	-3,950
2862483,459	-8,218	-1,069	-3,871
2862488,342	-8,059	-1,119	-3,851
2862493,225	-8,099	-1,040	-3,832
2862498,108	-8,198	-0,851	-3,851
2862502,991	-8,158	-1,050	-3,822
2862507,874	-8,158	-0,960	-4,069
2862512,756	-8,109	-1,069	-3,772
2862517,639	-8,069	-1,099	-3,980
2862522,522	-8,139	-0,891	-3,822
2862527,405	-8,119	-0,990	-3,960
2862532,288	-8,079	-0,980	-3,891
2862537,170	-8,089	-1,109	-3,812
2862542,053	-8,059	-1,059	-3,851
2862546,936	-8,119	-1,059	-3,950
2862551,819	-8,188	-1,149	-3,842
2862556,702	-8,099	-1,030	-3,842
2862561,584	-8,109	-0,970	-3,861
2862566,467	-8,050	-1,030	-3,881
2862571,350	-8,069	-0,960	-3,644
2862576,233	-7,960	-1,000	-3,960
2862581,116	-8,129	-0,851	-3,921
2862585,999	-8,050	-0,990	-3,832
2862590,881	-8,119	-0,960	-3,772
2862595,764	-8,089	-1,000	-3,931
2862600,647	-8,040	-1,010	-3,752
2862605,530	-8,178	-1,059	-3,802
2862610,413	-8,099	-0,990	-3,950
2862615,295	-8,030	-1,020	-3,842
2862620,178	-8,149	-1,079	-3,832
2862625,061	-8,020	-1,178	-3,723
2862629,944	-7,861	-0,782	-3,604
2862634,827	-8,158	-1,050	-3,980
2862639,709	-8,129	-1,010	-3,822
2862644,592	-8,109	-1,218	-3,881
2862649,475	-8,059	-0,960	-3,812
2862654,358	-7,990	-0,990	-3,891
2862659,241	-7,941	-1,139	-3,733
2862664,124	-8,079	-0,970	-3,891
2862669,006	-8,139	-1,079	-3,891
2862673,889	-7,871	-1,010	-4,020
2862678,772	-7,931	-1,129	-3,901
2862683,655	-8,030	-0,911	-3,832
2862688,538	-8,129	-1,030	-3,931
2862693,420	-8,158	-1,050	-3,921
2862698,303	-8,168	-1,010	-3,970
2862703,186	-8,119	-1,069	-3,861
2862708,069	-8,119	-1,030	-3,891
2862712,952	-7,990	-1,069	-3,782
2862717,834	-8,079	-0,881	-3,871
2862722,717	-8,069	-0,941	-3,931
2862727,600	-8,119	-0,941	-3,871
2862732,483	-8,040	-0,970	-3,891
2862737,366	-8,069	-1,020	-3,832
2862742,249	-8,129	-0,980	-3,881
2862747,131	-8,069	-1,050	-3,851
2862752,014	-8,129	-1,020	-3,842
2862756,897	-8,089	-1,109	-3,802
2862761,780	-7,990	-0,881	-3,772
2862766,663	-8,089	-1,030	-3,941
2862771,545	-8,099	-0,960	-3,901
2862776,428	-8,228	-1,020	-3,762
2862781,311	-7,941	-1,040	-3,723
2862786,194	-8,139	-0,941	-3,921
2862791,077	-8,020	-0,941	-3,891
2862795,959	-8,178	-0,911	-3,762
2862800,842	-8,129	-0,960	-3,842
2862805,725	-8,129	-0,861	-3,812
2862810,608	-8,069	-0,980	-3,871
2862815,491	-8,069	-0,970	-3,832
2862820,374	-8,030	-1,089	-3,891
2862825,256	-8,059	-1,000	-3,851
2862830,139	-8,119	-0,960	-4,000
2862835,022	-8,178	-0,842	-3,812
2862839,905	-8,198	-0,970	-3,891
2862844,788	-8,030	-1,059	-3,802
2862849,670	-7,970	-1,030	-3,832
2862854,553	-8,050	-0,980	-3,950
2862859,436	-8,139	-1,168	-3,891
2862864,319	-8,089	-1,010	-3,822
2862869,202	-8,059	-1,000	-3,802
2862874,084	-8,059	-0,980	-3,941
2862878,967	-8,050	-1,158	-3,980
2862883,850	-8,188	-1,099	-3,733
2862888,733	-8,139	-1,040	-3,802
2862893,616	-8,158	-1,079	-3,881
2862898,499	-8,059	-1,089	-3,703
2862903,381	-8,069	-1,059	-3,713
2862908,264	-7,960	-0,931	-3,851
2862913,147	-8,020	-0,911	-3,851
2862918,030	-8,089	-1,010	-3,812
2862922,913	-8,208	-0,980	-3,911
2862927,795	-8,208	-1,030	-3,970
2862932,678	-8,119	-0,950	-3,950
2862937,561	-8,040	-1,030	-3,881
2862942,444	-8,238	-1,000	-3,802
2862947,327	-8,119	-1,059	-3,842
2862952,209	-8,158	-0,931	-3,812
2862957,092	-8,149	-1,069	-3,881
2862961,975	-8,059	-1,139	-3,822
2862966,858	-8,099	-1,040	-3,871
2862971,741	-8,149	-1,099	-3,683
2862976,624	-8,198	-0,950	-3,832
2862981,506	-8,228	-1,020	-3,812
2862986,389	-8,000	-0,931	-4,000
2862991,272	-8,050	-0,970	-3,822
2862996,155	-8,238	-1,030	-3,960
2863001,038	-8,188	-0,921	-3,891
2863005,920	-8,059	-1,089	-3,762
2863010,803	-8,069	-1,119	-3,782
2863015,686	-8,010	-0,970	-3,832
2863020,569	-8,050	-0,921	-3,822
2863025,452	-8,208	-1,000	-3,792
2863030,334	-8,188	-1,089	-3,772
2863035,217	-8,059	-1,000	-3,911
2863040,100	-8,129	-1,050	-3,960
2863044,983	-8,089	-0,911	-3,822
2863049,866	-8,000	-1,030	-4,000
2863054,749	-8,000	-0,950	-3,683
2863059,631	-8,139	-1,020	-3,782
2863064,514	-8,069	-1,079	-3,812
2863069,397	-8,149	-0,911	-3,921
2863074,280	-8,119	-0,980	-3,911
2863079,163	-8,129	-0,881	-3,772
2863084,045	-8,079	-0,950	-3,842
2863088,928	-8,149	-0,901	-3,931
2863093,811	-8,050	-0,941	-3,861
2863098,694	-8,267	-1,059	-3,881
2863103,577	-8,129	-0,891	-3,891
2863108,459	-8,198	-0,980	-3,792
2863113,342	-8,089	-1,020	-3,861
2863118,225	-8,119	-1,050	-3,792
2863123,108	-8,168	-1,010	-3,733
2863127,991	-8,129	-1,020	-3,861
2863132,874	-8,040	-1,178	-3,871
2863137,756	-8,139	-0,970	-3,743
2863142,639	-8,040	-0,970	-3,772
2863147,522	-8,040	-0,950	-3,733
2863152,405	-8,099	-0,990	-3,950
2863157,288	-8,139	-0,861	-3,842
2863162,170	-8,069	-1,099	-3,723
2863167,053	-8,050	-1,059	-3,901
2863171,936	-8,089	-1,040	-3,921
2863176,819	-8,178	-1,139	-3,871
2863181,702	-8,109	-0,931	-3,881
2863186,584	-8,099	-1,050	-3,851
2863191,467	-8,129	-1,010	-3,842
2863196,350	-8,208	-1,010	-3,871
2863201,233	-8,089	-1,010	-3,792
2863206,116	-8,030	-0,950	-3,802
2863210,999	-8,059	-0,941	-3,891
2863215,881	-8,099	-1,198	-3,792
2863220,764	-8,089	-1,040	-3,614
2863225,647	-8,119	-1,040	-3,802
2863230,530	-8,168	-0,970	-3,950
2863235,413	-8,040	-1,050	-3,812
2863240,295	-8,099	-1,030	-3,941
2863245,178	-8,208	-1,010	-3,851
2863250,061	-8,020	-1,069	-3,644
2863254,944	-8,129	-1,248	-4,050
2863259,827	-8,198	-1,000	-3,861
2863264,709	-8,119	-0,970	-3,743
2863269,592	-8,218	-1,158	-3,842
2863274,475	-7,881	-0,782	-3,901
2863279,358	-8,069	-0,832	-4,396
2863284,241	-7,812	-1,050	-4,069
